id,section,category,topicEn,topicEs,difficulty,source,questionEn,questionEs,optionAEn,optionAEs,optionBEn,optionBEs,optionCEn,optionCEs,optionDEn,optionDEs,correctKey,explanationEn,explanationEs
Q2-0713,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $27,500.00 and the desired markup is 20% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 27,500.00 y el markup deseado es 20% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$30,250.00","US$ 30,250.00","$33,000.00","US$ 33,000.00","$5,500.00","US$ 5,500.00","$27,500.00","US$ 27,500.00",B,"Bid = cost × (1 + markup) = $27,500.00 × (1 + 20/100) = $33,000.00.","Oferta = costo × (1 + markup) = US$ 27,500.00 × (1 + 20/100) = US$ 33,000.00."
Q2-0714,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $14,500.00 and the desired markup is 10% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 14,500.00 y el markup deseado es 10% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$15,225.00","US$ 15,225.00","$14,500.00","US$ 14,500.00","$1,450.00","US$ 1,450.00","$15,950.00","US$ 15,950.00",D,"Bid = cost × (1 + markup) = $14,500.00 × (1 + 10/100) = $15,950.00.","Oferta = costo × (1 + markup) = US$ 14,500.00 × (1 + 10/100) = US$ 15,950.00."
Q2-0715,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $32,000.00 and the desired markup is 12% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 32,000.00 y el markup deseado es 12% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$3,840.00","US$ 3,840.00","$35,840.00","US$ 35,840.00","$32,000.00","US$ 32,000.00","$33,920.00","US$ 33,920.00",B,"Bid = cost × (1 + markup) = $32,000.00 × (1 + 12/100) = $35,840.00.","Oferta = costo × (1 + markup) = US$ 32,000.00 × (1 + 12/100) = US$ 35,840.00."
Q2-0716,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $14,500.00 and the desired markup is 20% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 14,500.00 y el markup deseado es 20% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$15,950.00","US$ 15,950.00","$14,500.00","US$ 14,500.00","$2,900.00","US$ 2,900.00","$17,400.00","US$ 17,400.00",D,"Bid = cost × (1 + markup) = $14,500.00 × (1 + 20/100) = $17,400.00.","Oferta = costo × (1 + markup) = US$ 14,500.00 × (1 + 20/100) = US$ 17,400.00."
Q2-0717,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $32,000.00 and the desired markup is 20% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 32,000.00 y el markup deseado es 20% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$35,200.00","US$ 35,200.00","$32,000.00","US$ 32,000.00","$6,400.00","US$ 6,400.00","$38,400.00","US$ 38,400.00",D,"Bid = cost × (1 + markup) = $32,000.00 × (1 + 20/100) = $38,400.00.","Oferta = costo × (1 + markup) = US$ 32,000.00 × (1 + 20/100) = US$ 38,400.00."
Q2-0718,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $14,500.00 and the desired markup is 25% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 14,500.00 y el markup deseado es 25% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$16,312.50","US$ 16,312.50","$14,500.00","US$ 14,500.00","$3,625.00","US$ 3,625.00","$18,125.00","US$ 18,125.00",D,"Bid = cost × (1 + markup) = $14,500.00 × (1 + 25/100) = $18,125.00.","Oferta = costo × (1 + markup) = US$ 14,500.00 × (1 + 25/100) = US$ 18,125.00."
Q2-0719,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $14,500.00 and the desired markup is 18% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 14,500.00 y el markup deseado es 18% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$15,805.00","US$ 15,805.00","$17,110.00","US$ 17,110.00","$2,610.00","US$ 2,610.00","$14,500.00","US$ 14,500.00",B,"Bid = cost × (1 + markup) = $14,500.00 × (1 + 18/100) = $17,110.00.","Oferta = costo × (1 + markup) = US$ 14,500.00 × (1 + 18/100) = US$ 17,110.00."
Q2-0720,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $27,500.00 and the desired markup is 10% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 27,500.00 y el markup deseado es 10% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$2,750.00","US$ 2,750.00","$30,250.00","US$ 30,250.00","$27,500.00","US$ 27,500.00","$28,875.00","US$ 28,875.00",B,"Bid = cost × (1 + markup) = $27,500.00 × (1 + 10/100) = $30,250.00.","Oferta = costo × (1 + markup) = US$ 27,500.00 × (1 + 10/100) = US$ 30,250.00."
Q2-0721,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $38,000.00 and the desired markup is 25% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 38,000.00 y el markup deseado es 25% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$47,500.00","US$ 47,500.00","$38,000.00","US$ 38,000.00","$42,750.00","US$ 42,750.00","$9,500.00","US$ 9,500.00",A,"Bid = cost × (1 + markup) = $38,000.00 × (1 + 25/100) = $47,500.00.","Oferta = costo × (1 + markup) = US$ 38,000.00 × (1 + 25/100) = US$ 47,500.00."
Q2-0722,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $38,000.00 and the desired markup is 18% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 38,000.00 y el markup deseado es 18% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$38,000.00","US$ 38,000.00","$44,840.00","US$ 44,840.00","$41,420.00","US$ 41,420.00","$6,840.00","US$ 6,840.00",B,"Bid = cost × (1 + markup) = $38,000.00 × (1 + 18/100) = $44,840.00.","Oferta = costo × (1 + markup) = US$ 38,000.00 × (1 + 18/100) = US$ 44,840.00."
Q2-0723,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $12,000.00 and the desired markup is 18% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 12,000.00 y el markup deseado es 18% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$2,160.00","US$ 2,160.00","$13,080.00","US$ 13,080.00","$14,160.00","US$ 14,160.00","$12,000.00","US$ 12,000.00",C,"Bid = cost × (1 + markup) = $12,000.00 × (1 + 18/100) = $14,160.00.","Oferta = costo × (1 + markup) = US$ 12,000.00 × (1 + 18/100) = US$ 14,160.00."
Q2-0724,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $32,000.00 and the desired markup is 18% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 32,000.00 y el markup deseado es 18% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$32,000.00","US$ 32,000.00","$37,760.00","US$ 37,760.00","$5,760.00","US$ 5,760.00","$34,880.00","US$ 34,880.00",B,"Bid = cost × (1 + markup) = $32,000.00 × (1 + 18/100) = $37,760.00.","Oferta = costo × (1 + markup) = US$ 32,000.00 × (1 + 18/100) = US$ 37,760.00."
Q2-0725,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $27,500.00 and the desired markup is 15% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 27,500.00 y el markup deseado es 15% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$27,500.00","US$ 27,500.00","$31,625.00","US$ 31,625.00","$29,562.50","US$ 29,562.50","$4,125.00","US$ 4,125.00",B,"Bid = cost × (1 + markup) = $27,500.00 × (1 + 15/100) = $31,625.00.","Oferta = costo × (1 + markup) = US$ 27,500.00 × (1 + 15/100) = US$ 31,625.00."
Q2-0726,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $14,500.00 and the desired markup is 12% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 14,500.00 y el markup deseado es 12% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$15,370.00","US$ 15,370.00","$14,500.00","US$ 14,500.00","$16,240.00","US$ 16,240.00","$1,740.00","US$ 1,740.00",C,"Bid = cost × (1 + markup) = $14,500.00 × (1 + 12/100) = $16,240.00.","Oferta = costo × (1 + markup) = US$ 14,500.00 × (1 + 12/100) = US$ 16,240.00."
Q2-0727,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $22,500.00 and the desired markup is 25% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 22,500.00 y el markup deseado es 25% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$5,625.00","US$ 5,625.00","$28,125.00","US$ 28,125.00","$25,312.50","US$ 25,312.50","$22,500.00","US$ 22,500.00",B,"Bid = cost × (1 + markup) = $22,500.00 × (1 + 25/100) = $28,125.00.","Oferta = costo × (1 + markup) = US$ 22,500.00 × (1 + 25/100) = US$ 28,125.00."
Q2-0728,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $12,000.00 and the desired markup is 12% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 12,000.00 y el markup deseado es 12% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$13,440.00","US$ 13,440.00","$1,440.00","US$ 1,440.00","$12,000.00","US$ 12,000.00","$12,720.00","US$ 12,720.00",A,"Bid = cost × (1 + markup) = $12,000.00 × (1 + 12/100) = $13,440.00.","Oferta = costo × (1 + markup) = US$ 12,000.00 × (1 + 12/100) = US$ 13,440.00."
Q2-0729,2,Financial Management,Markup pricing,la fijación de precios con markup,medium,Original practice math,"A contractor's estimated cost is $14,500.00 and the desired markup is 15% on cost. What bid amount should be used before tax?","El costo estimado del contratista es US$ 14,500.00 y el markup deseado es 15% sobre costo. ¿Qué monto de oferta debe usarse antes de impuestos?","$15,587.50","US$ 15,587.50","$14,500.00","US$ 14,500.00","$2,175.00","US$ 2,175.00","$16,675.00","US$ 16,675.00",D,"Bid = cost × (1 + markup) = $14,500.00 × (1 + 15/100) = $16,675.00.","Oferta = costo × (1 + markup) = US$ 14,500.00 × (1 + 15/100) = US$ 16,675.00."
Q2-0730,2,Financial Management,Gross profit,la utilidad bruta,easy,Original practice math,"A job is expected to bring in $42,000.00 in revenue and $39,000.00 in direct job cost. What is the gross profit?","Se espera que una obra genere US$ 42,000.00 en ingresos y US$ 39,000.00 en costo directo de obra. ¿Cuál es la utilidad bruta?","$4,200.00","US$ 4,200.00","$-3,000.00","US$ -3,000.00","$2,700.00","US$ 2,700.00","$3,000.00","US$ 3,000.00",D,"Gross profit = revenue − direct cost = $42,000.00 − $39,000.00 = $3,000.00.","Utilidad bruta = ingresos − costo directo = US$ 42,000.00 − US$ 39,000.00 = US$ 3,000.00."
Q2-0731,2,Financial Management,Gross profit,la utilidad bruta,easy,Original practice math,"A job is expected to bring in $85,000.00 in revenue and $26,000.00 in direct job cost. What is the gross profit?","Se espera que una obra genere US$ 85,000.00 en ingresos y US$ 26,000.00 en costo directo de obra. ¿Cuál es la utilidad bruta?","$53,100.00","US$ 53,100.00","$-59,000.00","US$ -59,000.00","$59,000.00","US$ 59,000.00","$8,500.00","US$ 8,500.00",C,"Gross profit = revenue − direct cost = $85,000.00 − $26,000.00 = $59,000.00.","Utilidad bruta = ingresos − costo directo = US$ 85,000.00 − US$ 26,000.00 = US$ 59,000.00."
Q2-0732,2,Financial Management,Gross profit,la utilidad bruta,easy,Original practice math,"A job is expected to bring in $56,000.00 in revenue and $22,000.00 in direct job cost. What is the gross profit?","Se espera que una obra genere US$ 56,000.00 en ingresos y US$ 22,000.00 en costo directo de obra. ¿Cuál es la utilidad bruta?","$30,600.00","US$ 30,600.00","$-34,000.00","US$ -34,000.00","$34,000.00","US$ 34,000.00","$5,600.00","US$ 5,600.00",C,"Gross profit = revenue − direct cost = $56,000.00 − $22,000.00 = $34,000.00.","Utilidad bruta = ingresos − costo directo = US$ 56,000.00 − US$ 22,000.00 = US$ 34,000.00."
Q2-0733,2,Financial Management,Gross profit,la utilidad bruta,easy,Original practice math,"A job is expected to bring in $42,000.00 in revenue and $34,000.00 in direct job cost. What is the gross profit?","Se espera que una obra genere US$ 42,000.00 en ingresos y US$ 34,000.00 en costo directo de obra. ¿Cuál es la utilidad bruta?","$-8,000.00","US$ -8,000.00","$7,200.00","US$ 7,200.00","$4,200.00","US$ 4,200.00","$8,000.00","US$ 8,000.00",D,"Gross profit = revenue − direct cost = $42,000.00 − $34,000.00 = $8,000.00.","Utilidad bruta = ingresos − costo directo = US$ 42,000.00 − US$ 34,000.00 = US$ 8,000.00."
Q2-0734,2,Financial Management,Gross profit,la utilidad bruta,easy,Original practice math,"A job is expected to bring in $56,000.00 in revenue and $52,000.00 in direct job cost. What is the gross profit?","Se espera que una obra genere US$ 56,000.00 en ingresos y US$ 52,000.00 en costo directo de obra. ¿Cuál es la utilidad bruta?","$-4,000.00","US$ -4,000.00","$4,000.00","US$ 4,000.00","$5,600.00","US$ 5,600.00","$3,600.00","US$ 3,600.00",B,"Gross profit = revenue − direct cost = $56,000.00 − $52,000.00 = $4,000.00.","Utilidad bruta = ingresos − costo directo = US$ 56,000.00 − US$ 52,000.00 = US$ 4,000.00."
Q2-0735,2,Financial Management,Gross profit,la utilidad bruta,easy,Original practice math,"A job is expected to bring in $56,000.00 in revenue and $39,000.00 in direct job cost. What is the gross profit?","Se espera que una obra genere US$ 56,000.00 en ingresos y US$ 39,000.00 en costo directo de obra. ¿Cuál es la utilidad bruta?","$17,000.00","US$ 17,000.00","$5,600.00","US$ 5,600.00","$-17,000.00","US$ -17,000.00","$15,300.00","US$ 15,300.00",A,"Gross profit = revenue − direct cost = $56,000.00 − $39,000.00 = $17,000.00.","Utilidad bruta = ingresos − costo directo = US$ 56,000.00 − US$ 39,000.00 = US$ 17,000.00."
